word_ID,Book,ch_KJV,v_KJV,manuscript,lex_Hebrew,gloss_Eng,gloss_SPA
301493,Nah,1,4,בָּשָׁן֙,בָּשָׁן,Bashan,Basán
301494,Nah,1,4,וְ,וְ,and,y
301495,Nah,1,4,כַרְמֶ֔ל,כַּרְמֶל,Carmel,Carmel
301496,Nah,1,4,וּ,וְ,and,y
301497,Nah,1,4,פֶ֥רַח,פֶּרַח,bud,brote
301498,Nah,1,4,לְבָנֹ֖ון,לְבָנֹון,Lebanon,Líbano
301499,Nah,1,4,אֻמְלָֽל׃,אמל,wither,marchitar
301500,Nah,1,5,הָרִים֙,הַר,mountain,montaña
301501,Nah,1,5,רָעֲשׁ֣וּ,רעשׁ,quake,terremoto
301502,Nah,1,5,מִמֶּ֔נּוּ,מִן,from,de
301503,Nah,1,5,וְ,וְ,and,y
301504,Nah,1,5,הַ,הַ,the,el
301505,Nah,1,5,גְּבָעֹ֖ות,גִּבְעָה,hill,colina
301506,Nah,1,5,הִתְמֹגָ֑גוּ,מוג,faint,débil
301507,Nah,1,5,וַ,וְ,and,y
301508,Nah,1,5,תִּשָּׂ֤א,נשׂא,lift,ascensor
301509,Nah,1,5,הָ,הַ,the,el
301510,Nah,1,5,אָ֨רֶץ֙,אֶרֶץ,earth,tierra
301511,Nah,1,5,מִ,מִן,from,de
301512,Nah,1,5,פָּנָ֔יו,פָּנֶה,face,cara
301513,Nah,1,5,וְ,וְ,and,y
301514,Nah,1,5,תֵבֵ֖ל,תֵּבֵל,world,mundo
301515,Nah,1,5,וְ,וְ,and,y
301516,Nah,1,5,כָל־,כֹּל,whole,todo
301517,Nah,1,5,יֹ֥שְׁבֵי,ישׁב,sit,sentar
301518,Nah,1,5,בָֽהּ׃,בְּ,in,en
301519,Nah,1,6,לִ,לְ,to,a
301520,Nah,1,6,פְנֵ֤י,פָּנֶה,face,cara
301521,Nah,1,6,זַעְמֹו֙,זַעַם,curse,maldición
301522,Nah,1,6,מִ֣י,מִי,who,quien
301523,Nah,1,6,יַֽעֲמֹ֔וד,עמד,stand,estar
301524,Nah,1,6,וּ,וְ,and,y
301525,Nah,1,6,מִ֥י,מִי,who,quien
301526,Nah,1,6,יָק֖וּם,קום,arise,surgir
301527,Nah,1,6,בַּ,בְּ,in,en
301528,Nah,1,6,חֲרֹ֣ון,חָרֹון,anger,enfado
301529,Nah,1,6,אַפֹּ֑ו,אַף,nose,nariz
301530,Nah,1,6,חֲמָתֹו֙,חֵמָה,heat,calor
301531,Nah,1,6,נִתְּכָ֣ה,נתך,pour,verter
301532,Nah,1,6,כָ,כְּ,as,como
301533,Nah,1,6,,הַ,the,el
301534,Nah,1,6,אֵ֔שׁ,אֵשׁ,fire,fuego
301535,Nah,1,6,וְ,וְ,and,y
301536,Nah,1,6,הַ,הַ,the,el
301537,Nah,1,6,צֻּרִ֖ים,צוּר,rock,rock
301538,Nah,1,6,נִתְּצ֥וּ,נתץ,break,descanso
301539,Nah,1,6,מִמֶּֽנּוּ׃,מִן,from,de
301540,Nah,1,7,טֹ֣וב,טֹוב,good,bueno
301541,Nah,1,7,יְהוָ֔ה,יְהוָה,YHWH,YHWH
301542,Nah,1,7,לְ,לְ,to,a
301543,Nah,1,7,מָעֹ֖וז,מָעֹוז,fort,fuerte
301544,Nah,1,7,בְּ,בְּ,in,en
301545,Nah,1,7,יֹ֣ום,יֹום,day,día
301546,Nah,1,7,צָרָ֑ה,צָרָה,distress,angustia
301547,Nah,1,7,וְ,וְ,and,y
301548,Nah,1,7,יֹדֵ֖עַ,ידע,know,saber
301549,Nah,1,7,חֹ֥סֵי,חסה,seek refuge,buscar refugio
301550,Nah,1,7,בֹֽו׃,בְּ,in,en
301551,Nah,1,8,וּ,וְ,and,y
301552,Nah,1,8,בְ,בְּ,in,en
301553,Nah,1,8,שֶׁ֣טֶף,שֶׁטֶף,flood,inundar
301554,Nah,1,8,עֹבֵ֔ר,עבר,pass,pasar
301555,Nah,1,8,כָּלָ֖ה,כָּלָה,destruction,destrucción
301556,Nah,1,8,יַעֲשֶׂ֣ה,עשׂה,make,hacer
301557,Nah,1,8,מְקֹומָ֑הּ,מָקֹום,place,lugar
301558,Nah,1,8,וְ,וְ,and,y
301559,Nah,1,8,אֹיְבָ֖יו,איב,be hostile,ser hostil
301560,Nah,1,8,יְרַדֶּף־,רדף,pursue,perseguir
301561,Nah,1,8,חֹֽשֶׁךְ׃,חֹשֶׁךְ,darkness,oscuridad
301562,Nah,1,9,מַה־,מָה,what,qué
301563,Nah,1,9,תְּחַשְּׁבוּן֙,חשׁב,account,cuenta
301564,Nah,1,9,אֶל־,אֶל,to,a
301565,Nah,1,9,יְהוָ֔ה,יְהוָה,YHWH,YHWH
301566,Nah,1,9,כָּלָ֖ה,כָּלָה,destruction,destrucción
301567,Nah,1,9,ה֣וּא,הוּא,he,él
301568,Nah,1,9,עֹשֶׂ֑ה,עשׂה,make,hacer
301569,Nah,1,9,לֹֽא־,לֹא,not,no
301570,Nah,1,9,תָק֥וּם,קום,arise,surgir
301571,Nah,1,9,פַּעֲמַ֖יִם,פַּעַם,foot,pie
301572,Nah,1,9,צָרָֽה׃,צָרָה,distress,angustia
301573,Nah,1,10,כִּ֚י,כִּי,that,ese
301574,Nah,1,10,עַד־,עַד,unto,hasta
301575,Nah,1,10,סִירִ֣ים,סִירָה,hook,gancho
301576,Nah,1,10,סְבֻכִ֔ים,סבך,be interwoven,entretejerse
301577,Nah,1,10,וּ,וְ,and,y
301578,Nah,1,10,כְ,כְּ,as,como
301579,Nah,1,10,סָבְאָ֖ם,סֹבֶא,drink,beber
301580,Nah,1,10,סְבוּאִ֑ים,סבא,drink,beber
301581,Nah,1,10,אֻ֨כְּל֔וּ,אכל,eat,comer
301582,Nah,1,10,כְּ,כְּ,as,como
301583,Nah,1,10,קַ֥שׁ,קַשׁ,stubble,rastrojo
301584,Nah,1,10,יָבֵ֖שׁ,יָבֵשׁ,dry,seco
301585,Nah,1,10,מָלֵֽא׃,מָלֵא,full,completo
301586,Nah,1,11,מִמֵּ֣ךְ,מִן,from,de
301587,Nah,1,11,יָצָ֔א,יצא,go out,fuera
301588,Nah,1,11,חֹשֵׁ֥ב,חשׁב,account,cuenta
301589,Nah,1,11,עַל־,עַל,upon,sobre
301590,Nah,1,11,יְהוָ֖ה,יְהוָה,YHWH,YHWH
301591,Nah,1,11,רָעָ֑ה,רָעָה,evil,mal
301592,Nah,1,11,יֹעֵ֖ץ,יעץ,advise,asesorar
301593,Nah,1,11,בְּלִיָּֽעַל׃ ס,בְּלִיַּעַל,wickedness,malicia
301594,Nah,1,12,כֹּ֣ה׀,כֹּה,thus,así
301595,Nah,1,12,אָמַ֣ר,אמר,say,decir
301596,Nah,1,12,יְהוָ֗ה,יְהוָה,YHWH,YHWH
301597,Nah,1,12,אִם־,אִם,if,Si
301598,Nah,1,12,שְׁלֵמִים֙,שָׁלֵם,complete,completar
301599,Nah,1,12,וְ,וְ,and,y
301600,Nah,1,12,כֵ֣ן,כֵּן,thus,así
301601,Nah,1,12,רַבִּ֔ים,רַב,much,mucho
301602,Nah,1,12,וְ,וְ,and,y
301603,Nah,1,12,כֵ֥ן,כֵּן,thus,así
301604,Nah,1,12,נָגֹ֖זּוּ,גזז,shear,cortar
301605,Nah,1,12,וְ,וְ,and,y
301606,Nah,1,12,עָבָ֑ר,עבר,pass,pasar
301607,Nah,1,12,וְ,וְ,and,y
301608,Nah,1,12,עִ֨נִּתִ֔ךְ,ענה,be lowly,ser humilde
301609,Nah,1,12,לֹ֥א,לֹא,not,no
301610,Nah,1,12,אֲעַנֵּ֖ךְ,ענה,be lowly,ser humilde
301611,Nah,1,12,עֹֽוד׃,עֹוד,duration,duración
301612,Nah,1,13,וְ,וְ,and,y
301613,Nah,1,13,עַתָּ֕ה,עַתָּה,now,ahora
301614,Nah,1,13,אֶשְׁבֹּ֥ר,שׁבר,break,descanso
301615,Nah,1,13,מֹטֵ֖הוּ,מֹוט,bar,bar
301616,Nah,1,13,מֵֽ,מִן,from,de
301617,Nah,1,13,עָלָ֑יִךְ,עַל,upon,sobre
301618,Nah,1,13,וּ,וְ,and,y
301619,Nah,1,13,מֹוסְרֹתַ֖יִךְ,מֹוסֵרָה,band,banda
301620,Nah,1,13,אֲנַתֵּֽק׃,נתק,pull off,lograr
301621,Nah,1,14,וְ,וְ,and,y
301622,Nah,1,14,צִוָּ֤ה,צוה,command,mando
301623,Nah,1,14,עָלֶ֨יךָ֙,עַל,upon,sobre
301624,Nah,1,14,יְהוָ֔ה,יְהוָה,YHWH,YHWH
301625,Nah,1,14,לֹֽא־,לֹא,not,no
301626,Nah,1,14,יִזָּרַ֥ע,זרע,sow,sembrar
301627,Nah,1,14,מִ,מִן,from,de
301628,Nah,1,14,שִּׁמְךָ֖,שֵׁם,name,nombre
301629,Nah,1,14,עֹ֑וד,עֹוד,duration,duración
301630,Nah,1,14,מִ,מִן,from,de
301631,Nah,1,14,בֵּ֨ית,בַּיִת,house,casa
301632,Nah,1,14,אֱלֹהֶ֜יךָ,אֱלֹהִים,god(s),gallinero)
301633,Nah,1,14,אַכְרִ֨ית,כרת,cut,cortar
301634,Nah,1,14,פֶּ֧סֶל,פֶּסֶל,idol,ídolo
301635,Nah,1,14,וּ,וְ,and,y
301636,Nah,1,14,מַסֵּכָ֛ה,מַסֵּכָה,molten image,imagen de fundición
301637,Nah,1,14,אָשִׂ֥ים,שׂים,put,poner
301638,Nah,1,14,קִבְרֶ֖ךָ,קֶבֶר,grave,tumba
301639,Nah,1,14,כִּ֥י,כִּי,that,ese
301640,Nah,1,14,קַלֹּֽותָ׃ פ,קלל,be slight,ser ligera
301641,Nah,1,15,הִנֵּ֨ה,הִנֵּה,behold,Mirad
301642,Nah,1,15,עַל־,עַל,upon,sobre
301643,Nah,1,15,הֶ,הַ,the,el
301644,Nah,1,15,הָרִ֜ים,הַר,mountain,montaña
301645,Nah,1,15,רַגְלֵ֤י,רֶגֶל,foot,pie
301646,Nah,1,15,מְבַשֵּׂר֙,בשׂר,ansustantivoce,ansustantivoce
301647,Nah,1,15,מַשְׁמִ֣יעַ,שׁמע,hear,oír
301648,Nah,1,15,שָׁלֹ֔ום,שָׁלֹום,peace,paz
301649,Nah,1,15,חָגִּ֧י,חגג,jump,saltar
301650,Nah,1,15,יְהוּדָ֛ה,יְהוּדָה,Judah,Judá
301651,Nah,1,15,חַגַּ֖יִךְ,חַג,festival,festival
301652,Nah,1,15,שַׁלְּמִ֣י,שׁלם,be complete,ser completa
301653,Nah,1,15,נְדָרָ֑יִךְ,נֶדֶר,vow,voto
301654,Nah,1,15,כִּי֩,כִּי,that,ese
301655,Nah,1,15,לֹ֨א,לֹא,not,no
301656,Nah,1,15,יֹוסִ֥יף,יסף,add,añadir
301657,Nah,1,15,עֹ֛וד,עֹוד,duration,duración
301658,Nah,1,15,לַֽ,לְ,to,a
301659,Nah,1,15,עֲבָר־,עבר,pass,pasar
301660,Nah,1,15,בָּ֥ךְ,בְּ,in,en
301661,Nah,1,15,בְּלִיַּ֖עַל,בְּלִיַּעַל,wickedness,malicia
301662,Nah,1,15,כֻּלֹּ֥ה,כֹּל,whole,todo
301663,Nah,1,15,נִכְרָֽת׃,כרת,cut,cortar
301664,Nah,2,1,עָלָ֥ה,עלה,ascend,ascender
301665,Nah,2,1,מֵפִ֛יץ,פוץ,disperse,dispersar
301666,Nah,2,1,עַל־,עַל,upon,sobre
301667,Nah,2,1,פָּנַ֖יִךְ,פָּנֶה,face,cara
301668,Nah,2,1,נָצֹ֣ור,נצר,watch,reloj
301669,Nah,2,1,מְצֻרָ֑ה,מְצוּרָה,fortification,fortificación
301670,Nah,2,1,צַפֵּה־,צפה,look out,Estar atento
301671,Nah,2,1,דֶ֨רֶךְ֙,דֶּרֶךְ,way,camino
301672,Nah,2,1,חַזֵּ֣ק,חזק,be strong,sé fuerte
301673,Nah,2,1,מָתְנַ֔יִם,מָתְנַיִם,hips,caderas
301674,Nah,2,1,אַמֵּ֥ץ,אמץ,be strong,sé fuerte
301675,Nah,2,1,כֹּ֖חַ,כֹּחַ,strength,fuerza
301676,Nah,2,1,מְאֹֽד׃,מְאֹד,might,podría
301677,Nah,2,2,כִּ֣י,כִּי,that,ese
301678,Nah,2,2,שָׁ֤ב,שׁוב,return,regreso
301679,Nah,2,2,יְהוָה֙,יְהוָה,YHWH,YHWH
301680,Nah,2,2,אֶת־,אֵת,[object marker],[Marcador de objeto]
301681,Nah,2,2,גְּאֹ֣ון,גָּאֹון,height,altura
301682,Nah,2,2,יַעֲקֹ֔ב,יַעֲקֹב,Jacob,Jacob
301683,Nah,2,2,כִּ,כְּ,as,como
301684,Nah,2,2,גְאֹ֖ון,גָּאֹון,height,altura
301685,Nah,2,2,יִשְׂרָאֵ֑ל,יִשְׂרָאֵל,Israel,Israel
301686,Nah,2,2,כִּ֤י,כִּי,that,ese
301687,Nah,2,2,בְקָקוּם֙,בקק,lay waste,devastar
301688,Nah,2,2,בֹּֽקְקִ֔ים,בקק,lay waste,devastar
301689,Nah,2,2,וּ,וְ,and,y
301690,Nah,2,2,זְמֹרֵיהֶ֖ם,זְמֹורָה,shoot,disparar
301691,Nah,2,2,שִׁחֵֽתוּ׃,שׁחת,destroy,destruir
301692,Nah,2,3,מָגֵ֨ן,מָגֵן,shield,proteger
301693,Nah,2,3,גִּבֹּרֵ֜יהוּ,גִּבֹּור,vigorous,vigoroso
301694,Nah,2,3,מְאָדָּ֗ם,אדם,be ruddy,ser rojiza
301695,Nah,2,3,אַנְשֵׁי־,אִישׁ,man,hombre
301696,Nah,2,3,חַ֨יִל֙,חַיִל,power,poder
301697,Nah,2,3,מְתֻלָּעִ֔ים,תלע,wrap in scarlet,envuelva en escarlata
301698,Nah,2,3,בְּ,בְּ,in,en
301699,Nah,2,3,אֵשׁ־,אֵשׁ,fire,fuego
301700,Nah,2,3,פְּלָדֹ֥ות,פְּלָדֹת,[uncertain],[incierto]
301701,Nah,2,3,הָ,הַ,the,el
301702,Nah,2,3,רֶ֖כֶב,רֶכֶב,chariot,carruaje
301703,Nah,2,3,בְּ,בְּ,in,en
301704,Nah,2,3,יֹ֣ום,יֹום,day,día
301705,Nah,2,3,הֲכִינֹ֑ו,כון,be firm,Se firme
301706,Nah,2,3,וְ,וְ,and,y
301707,Nah,2,3,הַ,הַ,the,el
301708,Nah,2,3,בְּרֹשִׁ֖ים,בְּרֹושׁ,juniper,enebro
301709,Nah,2,3,הָרְעָֽלוּ׃,רעל,quiver,carcaj
301710,Nah,2,4,בַּֽ,בְּ,in,en
301711,Nah,2,4,,הַ,the,el
301712,Nah,2,4,חוּצֹות֙,חוּץ,outside,fuera de
301713,Nah,2,4,יִתְהֹולְל֣וּ,הלל,be infatuated,encapricharnos
301714,Nah,2,4,הָ,הַ,the,el
301715,Nah,2,4,רֶ֔כֶב,רֶכֶב,chariot,carruaje
301716,Nah,2,4,יִֽשְׁתַּקְשְׁק֖וּן,שׁקק,rush,prisa
301717,Nah,2,4,בָּ,בְּ,in,en
301718,Nah,2,4,,הַ,the,el
301719,Nah,2,4,רְחֹבֹ֑ות,רְחֹב,open place,lugar abierto
301720,Nah,2,4,מַרְאֵיהֶן֙,מַרְאֶה,sight,visión
301721,Nah,2,4,כַּ,כְּ,as,como
301722,Nah,2,4,,הַ,the,el
301723,Nah,2,4,לַּפִּידִ֔ם,לַפִּיד,torch,antorcha
301724,Nah,2,4,כַּ,כְּ,as,como
301725,Nah,2,4,,הַ,the,el
301726,Nah,2,4,בְּרָקִ֖ים,בָּרָק,lightning,relámpago
301727,Nah,2,4,יְרֹוצֵֽצוּ׃,רוץ,run,correr
301728,Nah,2,5,יִזְכֹּר֙,זכר,remember,recuerda
301729,Nah,2,5,אַדִּירָ֔יו,אַדִּיר,mighty,poderoso
301730,Nah,2,5,יִכָּשְׁל֖וּ,כשׁל,stumble,tropezón
301731,Nah,2,5,בַּ,בְּ,in,en
301732,Nah,2,5,הֲלִֽיכָתָ֑ם,הֲלִיכָה,walk,caminar
301733,Nah,2,5,יְמַֽהֲרוּ֙,מהר,hasten,acelerar
301734,Nah,2,5,חֹֽומָתָ֔הּ,חֹומָה,wall,pared
301735,Nah,2,5,וְ,וְ,and,y
301736,Nah,2,5,הֻכַ֖ן,כון,be firm,Se firme
301737,Nah,2,5,הַ,הַ,the,el
301738,Nah,2,5,סֹּכֵֽךְ׃,סֹכֵךְ,barricade,barricada
301739,Nah,2,6,שַׁעֲרֵ֥י,שַׁעַר,gate,portón
301740,Nah,2,6,הַ,הַ,the,el
301741,Nah,2,6,נְּהָרֹ֖ות,נָהָר,stream,corriente
301742,Nah,2,6,נִפְתָּ֑חוּ,פתח,open,abierto
301743,Nah,2,6,וְ,וְ,and,y
301744,Nah,2,6,הַֽ,הַ,the,el
301745,Nah,2,6,הֵיכָ֖ל,הֵיכָל,palace,palacio
301746,Nah,2,6,נָמֹֽוג׃,מוג,faint,débil
301747,Nah,2,7,וְ,וְ,and,y
301748,Nah,2,7,הֻצַּ֖ב,נצב,stand,estar
301749,Nah,2,7,גֻּלְּתָ֣ה,גלה,uncover,descubrir
301750,Nah,2,7,הֹֽעֲלָ֑תָה,עלה,ascend,ascender
301751,Nah,2,7,וְ,וְ,and,y
301752,Nah,2,7,אַמְהֹתֶ֗יהָ,אָמָה,handmaid,esclava
301753,Nah,2,7,מְנַֽהֲגֹות֙,נהג,moan,gemido
301754,Nah,2,7,כְּ,כְּ,as,como
301755,Nah,2,7,קֹ֣ול,קֹול,sound,sonar
301756,Nah,2,7,יֹונִ֔ים,יֹונָה,dove,paloma
301757,Nah,2,7,מְתֹפְפֹ֖ת,תפף,beat,golpear
301758,Nah,2,7,עַל־,עַל,upon,sobre
301759,Nah,2,7,לִבְבֵהֶֽן׃,לֵבָב,heart,corazón
301760,Nah,2,8,וְ,וְ,and,y
301761,Nah,2,8,נִינְוֵ֥ה,נִינְוֵה,Nineveh,Nínive
301762,Nah,2,8,כִ,כְּ,as,como
301763,Nah,2,8,בְרֵֽכַת־,בְּרֵכָה,pool,piscina
301764,Nah,2,8,מַ֖יִם,מַיִם,water,agua
301765,Nah,2,8,מִ֣,מִן,from,de
301766,Nah,2,8,ימֵי,יֹום,day,día
301767,Nah,2,8,הִ֑יא,הִיא,she,ella
301768,Nah,2,8,וְ,וְ,and,y
301769,Nah,2,8,הֵ֣מָּה,הֵמָּה,they,ellos
301770,Nah,2,8,נָסִ֔ים,נוס,flee,huir
301771,Nah,2,8,עִמְד֥וּ,עמד,stand,estar
301772,Nah,2,8,עֲמֹ֖דוּ,עמד,stand,estar
301773,Nah,2,8,וְ,וְ,and,y
301774,Nah,2,8,אֵ֥ין,אַיִן,[NEG],[NEG]
301775,Nah,2,8,מַפְנֶֽה׃,פנה,turn,giro
301776,Nah,2,9,בֹּ֥זּוּ,בזז,spoil,mimar
301777,Nah,2,9,כֶ֖סֶף,כֶּסֶף,silver,plata
301778,Nah,2,9,בֹּ֣זּוּ,בזז,spoil,mimar
301779,Nah,2,9,זָהָ֑ב,זָהָב,gold,oro
301780,Nah,2,9,וְ,וְ,and,y
301781,Nah,2,9,אֵ֥ין,אַיִן,[NEG],[NEG]
301782,Nah,2,9,קֵ֨צֶה֙,קֵצֶה,end,fin
301783,Nah,2,9,לַ,לְ,to,a
301784,Nah,2,9,,הַ,the,el
301785,Nah,2,9,תְּכוּנָ֔ה,תְּכוּנָה,fixed place,lugar fijo
301786,Nah,2,9,כָּבֹ֕ד,כָּבֹוד,weight,peso
301787,Nah,2,9,מִ,מִן,from,de
301788,Nah,2,9,כֹּ֖ל,כֹּל,whole,todo
301789,Nah,2,9,כְּלִ֥י,כְּלִי,tool,herramienta
301790,Nah,2,9,חֶמְדָּֽה׃,חֶמְדָּה,what is desirable,lo que es deseable
301791,Nah,2,10,בּוּקָ֥ה,בּוּקָה,emptiness,vacío
301792,Nah,2,10,וּ,וְ,and,y
301793,Nah,2,10,מְבוּקָ֖ה,מְבוּקָה,emptiness,vacío
301794,Nah,2,10,וּ,וְ,and,y
301795,Nah,2,10,מְבֻלָּקָ֑ה,בלק,waste,residuos
301796,Nah,2,10,וְ,וְ,and,y
301797,Nah,2,10,לֵ֨ב,לֵב,heart,corazón
301798,Nah,2,10,נָמֵ֜ס,מסס,melt,derretir
301799,Nah,2,10,וּ,וְ,and,y
301800,Nah,2,10,פִ֣ק,פִּק,tottering,tambaleante
301801,Nah,2,10,בִּרְכַּ֗יִם,בֶּרֶךְ,knee,rodilla
301802,Nah,2,10,וְ,וְ,and,y
301803,Nah,2,10,חַלְחָלָה֙,חַלְחָלָה,anguish,angustia
301804,Nah,2,10,בְּ,בְּ,in,en
301805,Nah,2,10,כָל־,כֹּל,whole,todo
301806,Nah,2,10,מָתְנַ֔יִם,מָתְנַיִם,hips,caderas
301807,Nah,2,10,וּ,וְ,and,y
301808,Nah,2,10,פְנֵ֥י,פָּנֶה,face,cara
301809,Nah,2,10,כֻלָּ֖ם,כֹּל,whole,todo
301810,Nah,2,10,קִבְּצ֥וּ,קבץ,collect,recoger
301811,Nah,2,10,פָארֽוּר׃,פָּארוּר,glow,brillo
301812,Nah,2,11,אַיֵּה֙,אַיֵּה,where,dónde
301813,Nah,2,11,מְעֹ֣ון,מָעֹון,dwelling,vivienda
301814,Nah,2,11,אֲרָיֹ֔ות,אֲרִי,lion,león
301815,Nah,2,11,וּ,וְ,and,y
301816,Nah,2,11,מִרְעֶ֥ה,מִרְעֶה,pasture,pastar
301817,Nah,2,11,ה֖וּא,הוּא,he,él
301818,Nah,2,11,לַ,לְ,to,a
301819,Nah,2,11,,הַ,the,el
301820,Nah,2,11,כְּפִרִ֑ים,כְּפִיר,young lion,cachorro de león
301821,Nah,2,11,אֲשֶׁ֣ר,אֲשֶׁר,[relative],[relativo]
301822,Nah,2,11,הָלַךְ֩,הלך,walk,caminar
301823,Nah,2,11,אַרְיֵ֨ה,אַרְיֵה,lion,león
301824,Nah,2,11,לָבִ֥יא,לָבִיא,lion,león
301825,Nah,2,11,שָׁ֛ם,שָׁם,there,ahí
301826,Nah,2,11,גּ֥וּר,גּוּר,lion,león
301827,Nah,2,11,אַרְיֵ֖ה,אַרְיֵה,lion,león
301828,Nah,2,11,וְ,וְ,and,y
301829,Nah,2,11,אֵ֥ין,אַיִן,[NEG],[NEG]
301830,Nah,2,11,מַחֲרִֽיד׃,חרד,tremble,temblar
301831,Nah,2,12,אַרְיֵ֤ה,אַרְיֵה,lion,león
301832,Nah,2,12,טֹרֵף֙,טרף,tear,lágrima
301833,Nah,2,12,בְּ,בְּ,in,en
301834,Nah,2,12,דֵ֣י,דַּי,sufficiency,suficiencia
301835,Nah,2,12,גֹֽרֹותָ֔יו,גֹּור,lion's whelp,cachorro de león
301836,Nah,2,12,וּ,וְ,and,y
301837,Nah,2,12,מְחַנֵּ֖ק,חנק,strangle,estrangular
301838,Nah,2,12,לְ,לְ,to,a
301839,Nah,2,12,לִבְאֹתָ֑יו,לְבָאָה,lionness,lionness
301840,Nah,2,12,וַ,וְ,and,y
301841,Nah,2,12,יְמַלֵּא־,מלא,be full,estar lleno
301842,Nah,2,12,טֶ֣רֶף,טֶרֶף,prey,presa
301843,Nah,2,12,חֹרָ֔יו,חֹר,hole,agujero
301844,Nah,2,12,וּ,וְ,and,y
301845,Nah,2,12,מְעֹֽנֹתָ֖יו,מָעֹון,dwelling,vivienda
301846,Nah,2,12,טְרֵפָֽה׃,טְרֵיפָה,prey,presa
301847,Nah,2,13,הִנְנִ֣י,הִנֵּה,behold,Mirad
301848,Nah,2,13,אֵלַ֗יִךְ,אֶל,to,a
301849,Nah,2,13,נְאֻם֙,נְאֻם,speech,habla
301850,Nah,2,13,יְהוָ֣ה,יְהוָה,YHWH,YHWH
