word_ID,Book,ch_KJV,v_KJV,manuscript,lex_Hebrew,gloss_Eng,gloss_SPA
295448,Amo,1,3,בַּ,בְּ,in,en
295449,Amo,1,3,חֲרֻצֹ֥ות,חָרוּץ,threshing instrument,trillo
295450,Amo,1,3,הַ,הַ,the,el
295451,Amo,1,3,בַּרְזֶ֖ל,בַּרְזֶל,iron,hierro
295452,Amo,1,3,אֶת־,אֵת,[object marker],[Marcador de objeto]
295453,Amo,1,3,הַ,הַ,the,el
295454,Amo,1,3,גִּלְעָֽד׃,גִּלְעָד,Gilead,Gilead
295455,Amo,1,4,וְ,וְ,and,y
295456,Amo,1,4,שִׁלַּ֥חְתִּי,שׁלח,send,enviar
295457,Amo,1,4,אֵ֖שׁ,אֵשׁ,fire,fuego
295458,Amo,1,4,בְּ,בְּ,in,en
295459,Amo,1,4,בֵ֣ית,בַּיִת,house,casa
295460,Amo,1,4,חֲזָאֵ֑ל,חֲזָאֵל,Hazael,Hazael
295461,Amo,1,4,וְ,וְ,and,y
295462,Amo,1,4,אָכְלָ֖ה,אכל,eat,comer
295463,Amo,1,4,אַרְמְנֹ֥ות,אַרְמֹון,dwelling tower,torre de habitación
295464,Amo,1,4,בֶּן־הֲדָֽד׃,בֶּן הֲדַד,Ben-Hadad,Ben-Hadad
295465,Amo,1,5,וְ,וְ,and,y
295466,Amo,1,5,שָֽׁבַרְתִּי֙,שׁבר,break,descanso
295467,Amo,1,5,בְּרִ֣יחַ,בְּרִיחַ,bar,bar
295468,Amo,1,5,דַּמֶּ֔שֶׂק,דַּמֶּשֶׂק,Damascus,Damasco
295469,Amo,1,5,וְ,וְ,and,y
295470,Amo,1,5,הִכְרַתִּ֤י,כרת,cut,cortar
295471,Amo,1,5,יֹושֵׁב֙,ישׁב,sit,sentar
295472,Amo,1,5,מִ,מִן,from,de
295473,Amo,1,5,בִּקְעַת־אָ֔וֶן,בִּקְעַת אָוֶן,the Valley of Aven,el Valle de Aven
295474,Amo,1,5,וְ,וְ,and,y
295475,Amo,1,5,תֹומֵ֥ךְ,תמך,grasp,agarrar
295476,Amo,1,5,שֵׁ֖בֶט,שֵׁבֶט,rod,barra
295477,Amo,1,5,מִ,מִן,from,de
295478,Amo,1,5,בֵּ֣ית עֶ֑דֶן,בֵּית עֶדֶן,Beth Eden,Bet Edén
295479,Amo,1,5,וְ,וְ,and,y
295480,Amo,1,5,גָל֧וּ,גלה,uncover,descubrir
295481,Amo,1,5,עַם־,עַם,people,gente
295482,Amo,1,5,אֲרָ֛ם,אֲרָם,Aram,Aram
295483,Amo,1,5,קִ֖ירָה,קִיר,Kir,Kir
295484,Amo,1,5,אָמַ֥ר,אמר,say,decir
295485,Amo,1,5,יְהוָֽה׃ פ,יְהוָה,YHWH,YHWH
295486,Amo,1,6,כֹּ֚ה,כֹּה,thus,así
295487,Amo,1,6,אָמַ֣ר,אמר,say,decir
295488,Amo,1,6,יְהוָ֔ה,יְהוָה,YHWH,YHWH
295489,Amo,1,6,עַל־,עַל,upon,sobre
295490,Amo,1,6,שְׁלֹשָׁה֙,שָׁלֹשׁ,three,Tres
295491,Amo,1,6,פִּשְׁעֵ֣י,פֶּשַׁע,rebellion,rebelión
295492,Amo,1,6,עַזָּ֔ה,עַזָּה,Gaza,Gaza
295493,Amo,1,6,וְ,וְ,and,y
295494,Amo,1,6,עַל־,עַל,upon,sobre
295495,Amo,1,6,אַרְבָּעָ֖ה,אַרְבַּע,four,las cuatro
295496,Amo,1,6,לֹ֣א,לֹא,not,no
295497,Amo,1,6,אֲשִׁיבֶ֑נּוּ,שׁוב,return,regreso
295498,Amo,1,6,עַל־,עַל,upon,sobre
295499,Amo,1,6,הַגְלֹותָ֛ם,גלה,uncover,descubrir
295500,Amo,1,6,גָּל֥וּת,גָּלוּת,exile,exilio
295501,Amo,1,6,שְׁלֵמָ֖ה,שָׁלֵם,complete,completar
295502,Amo,1,6,לְ,לְ,to,a
295503,Amo,1,6,הַסְגִּ֥יר,סגר,close,cerca
295504,Amo,1,6,לֶ,לְ,to,a
295505,Amo,1,6,אֱדֹֽום׃,אֱדֹום,Edom,Edom
295506,Amo,1,7,וְ,וְ,and,y
295507,Amo,1,7,שִׁלַּ֥חְתִּי,שׁלח,send,enviar
295508,Amo,1,7,אֵ֖שׁ,אֵשׁ,fire,fuego
295509,Amo,1,7,בְּ,בְּ,in,en
295510,Amo,1,7,חֹומַ֣ת,חֹומָה,wall,pared
295511,Amo,1,7,עַזָּ֑ה,עַזָּה,Gaza,Gaza
295512,Amo,1,7,וְ,וְ,and,y
295513,Amo,1,7,אָכְלָ֖ה,אכל,eat,comer
295514,Amo,1,7,אַרְמְנֹתֶֽיהָ׃,אַרְמֹון,dwelling tower,torre de habitación
295515,Amo,1,8,וְ,וְ,and,y
295516,Amo,1,8,הִכְרַתִּ֤י,כרת,cut,cortar
295517,Amo,1,8,יֹושֵׁב֙,ישׁב,sit,sentar
295518,Amo,1,8,מֵֽ,מִן,from,de
295519,Amo,1,8,אַשְׁדֹּ֔וד,אַשְׁדֹּוד,Ashdod,Ashdod
295520,Amo,1,8,וְ,וְ,and,y
295521,Amo,1,8,תֹומֵ֥ךְ,תמך,grasp,agarrar
295522,Amo,1,8,שֵׁ֖בֶט,שֵׁבֶט,rod,barra
295523,Amo,1,8,מֵֽ,מִן,from,de
295524,Amo,1,8,אַשְׁקְלֹ֑ון,אַשְׁקְלֹון,Ashkelon,Ashkelon
295525,Amo,1,8,וַ,וְ,and,y
295526,Amo,1,8,הֲשִׁיבֹ֨ותִי,שׁוב,return,regreso
295527,Amo,1,8,יָדִ֜י,יָד,hand,mano
295528,Amo,1,8,עַל־,עַל,upon,sobre
295529,Amo,1,8,עֶקְרֹ֗ון,עֶקְרֹון,Ekron,Ecrón
295530,Amo,1,8,וְ,וְ,and,y
295531,Amo,1,8,אָֽבְדוּ֙,אבד,perish,perecer
295532,Amo,1,8,שְׁאֵרִ֣ית,שְׁאֵרִית,rest,descanso
295533,Amo,1,8,פְּלִשְׁתִּ֔ים,פְּלִשְׁתִּי,Philistine,Filisteo
295534,Amo,1,8,אָמַ֖ר,אמר,say,decir
295535,Amo,1,8,אֲדֹנָ֥י,אֲדֹנָי,Lord,Señor
295536,Amo,1,8,יְהוִֽה׃ פ,יְהוָה,YHWH,YHWH
295537,Amo,1,9,כֹּ֚ה,כֹּה,thus,así
295538,Amo,1,9,אָמַ֣ר,אמר,say,decir
295539,Amo,1,9,יְהוָ֔ה,יְהוָה,YHWH,YHWH
295540,Amo,1,9,עַל־,עַל,upon,sobre
295541,Amo,1,9,שְׁלֹשָׁה֙,שָׁלֹשׁ,three,Tres
295542,Amo,1,9,פִּשְׁעֵי־,פֶּשַׁע,rebellion,rebelión
295543,Amo,1,9,צֹ֔ר,צֹר,Tyrus,Tyrus
295544,Amo,1,9,וְ,וְ,and,y
295545,Amo,1,9,עַל־,עַל,upon,sobre
295546,Amo,1,9,אַרְבָּעָ֖ה,אַרְבַּע,four,las cuatro
295547,Amo,1,9,לֹ֣א,לֹא,not,no
295548,Amo,1,9,אֲשִׁיבֶ֑נּוּ,שׁוב,return,regreso
295549,Amo,1,9,עַֽל־,עַל,upon,sobre
295550,Amo,1,9,הַסְגִּירָ֞ם,סגר,close,cerca
295551,Amo,1,9,גָּל֤וּת,גָּלוּת,exile,exilio
295552,Amo,1,9,שְׁלֵמָה֙,שָׁלֵם,complete,completar
295553,Amo,1,9,לֶ,לְ,to,a
295554,Amo,1,9,אֱדֹ֔ום,אֱדֹום,Edom,Edom
295555,Amo,1,9,וְ,וְ,and,y
295556,Amo,1,9,לֹ֥א,לֹא,not,no
295557,Amo,1,9,זָכְר֖וּ,זכר,remember,recuerda
295558,Amo,1,9,בְּרִ֥ית,בְּרִית,covenant,pacto
295559,Amo,1,9,אַחִֽים׃,אָח,brother,hermano
295560,Amo,1,10,וְ,וְ,and,y
295561,Amo,1,10,שִׁלַּ֥חְתִּי,שׁלח,send,enviar
295562,Amo,1,10,אֵ֖שׁ,אֵשׁ,fire,fuego
295563,Amo,1,10,בְּ,בְּ,in,en
295564,Amo,1,10,חֹ֣ומַת,חֹומָה,wall,pared
295565,Amo,1,10,צֹ֑ר,צֹר,Tyrus,Tyrus
295566,Amo,1,10,וְ,וְ,and,y
295567,Amo,1,10,אָכְלָ֖ה,אכל,eat,comer
295568,Amo,1,10,אַרְמְנֹתֶֽיהָ׃ פ,אַרְמֹון,dwelling tower,torre de habitación
295569,Amo,1,11,כֹּ֚ה,כֹּה,thus,así
295570,Amo,1,11,אָמַ֣ר,אמר,say,decir
295571,Amo,1,11,יְהוָ֔ה,יְהוָה,YHWH,YHWH
295572,Amo,1,11,עַל־,עַל,upon,sobre
295573,Amo,1,11,שְׁלֹשָׁה֙,שָׁלֹשׁ,three,Tres
295574,Amo,1,11,פִּשְׁעֵ֣י,פֶּשַׁע,rebellion,rebelión
295575,Amo,1,11,אֱדֹ֔ום,אֱדֹום,Edom,Edom
295576,Amo,1,11,וְ,וְ,and,y
295577,Amo,1,11,עַל־,עַל,upon,sobre
295578,Amo,1,11,אַרְבָּעָ֖ה,אַרְבַּע,four,las cuatro
295579,Amo,1,11,לֹ֣א,לֹא,not,no
295580,Amo,1,11,אֲשִׁיבֶ֑נּוּ,שׁוב,return,regreso
295581,Amo,1,11,עַל־,עַל,upon,sobre
295582,Amo,1,11,רָדְפֹ֨ו,רדף,pursue,perseguir
295583,Amo,1,11,בַ,בְּ,in,en
295584,Amo,1,11,,הַ,the,el
295585,Amo,1,11,חֶ֤רֶב,חֶרֶב,dagger,daga
295586,Amo,1,11,אָחִיו֙,אָח,brother,hermano
295587,Amo,1,11,וְ,וְ,and,y
295588,Amo,1,11,שִׁחֵ֣ת,שׁחת,destroy,destruir
295589,Amo,1,11,רַחֲמָ֔יו,רַחֲמִים,compassion,compasión
295590,Amo,1,11,וַ,וְ,and,y
295591,Amo,1,11,יִּטְרֹ֤ף,טרף,tear,lágrima
295592,Amo,1,11,לָ,לְ,to,a
295593,Amo,1,11,עַד֙,עַד,future,futuro
295594,Amo,1,11,אַפֹּ֔ו,אַף,nose,nariz
295595,Amo,1,11,וְ,וְ,and,y
295596,Amo,1,11,עֶבְרָתֹ֖ו,עֶבְרָה,anger,enfado
295597,Amo,1,11,שְׁמָ֥רָה,שׁמר,keep,mantener
295598,Amo,1,11,נֶֽצַח׃,נֵצַח,glory,gloria
295599,Amo,1,12,וְ,וְ,and,y
295600,Amo,1,12,שִׁלַּ֥חְתִּי,שׁלח,send,enviar
295601,Amo,1,12,אֵ֖שׁ,אֵשׁ,fire,fuego
295602,Amo,1,12,בְּ,בְּ,in,en
295603,Amo,1,12,תֵימָ֑ן,תֵּימָן,Teman,Teman
295604,Amo,1,12,וְ,וְ,and,y
295605,Amo,1,12,אָכְלָ֖ה,אכל,eat,comer
295606,Amo,1,12,אַרְמְנֹ֥ות,אַרְמֹון,dwelling tower,torre de habitación
295607,Amo,1,12,בָּצְרָֽה׃ פ,בָּצְרָה,Bozrah,Bosra
295608,Amo,1,13,כֹּ֚ה,כֹּה,thus,así
295609,Amo,1,13,אָמַ֣ר,אמר,say,decir
295610,Amo,1,13,יְהוָ֔ה,יְהוָה,YHWH,YHWH
295611,Amo,1,13,עַל־,עַל,upon,sobre
295612,Amo,1,13,שְׁלֹשָׁה֙,שָׁלֹשׁ,three,Tres
295613,Amo,1,13,פִּשְׁעֵ֣י,פֶּשַׁע,rebellion,rebelión
295614,Amo,1,13,בְנֵֽי־,בֵּן,son,hijo
295615,Amo,1,13,עַמֹּ֔ון,עַמֹּון,Ammon,Ammon
295616,Amo,1,13,וְ,וְ,and,y
295617,Amo,1,13,עַל־,עַל,upon,sobre
295618,Amo,1,13,אַרְבָּעָ֖ה,אַרְבַּע,four,las cuatro
295619,Amo,1,13,לֹ֣א,לֹא,not,no
295620,Amo,1,13,אֲשִׁיבֶ֑נּוּ,שׁוב,return,regreso
295621,Amo,1,13,עַל־,עַל,upon,sobre
295622,Amo,1,13,בִּקְעָם֙,בקע,split,división
295623,Amo,1,13,הָרֹ֣ות,הָרָה,pregnant,embarazada
295624,Amo,1,13,הַ,הַ,the,el
295625,Amo,1,13,גִּלְעָ֔ד,גִּלְעָד,Gilead,Gilead
295626,Amo,1,13,לְמַ֖עַן,לְמַעַן,because of,porque
295627,Amo,1,13,הַרְחִ֥יב,רחב,be wide,ser amplia
295628,Amo,1,13,אֶת־,אֵת,[object marker],[Marcador de objeto]
295629,Amo,1,13,גְּבוּלָֽם׃,גְּבוּל,boundary,límite
295630,Amo,1,14,וְ,וְ,and,y
295631,Amo,1,14,הִצַּ֤תִּי,יצת,kindle,encender
295632,Amo,1,14,אֵשׁ֙,אֵשׁ,fire,fuego
295633,Amo,1,14,בְּ,בְּ,in,en
295634,Amo,1,14,חֹומַ֣ת,חֹומָה,wall,pared
295635,Amo,1,14,רַבָּ֔ה,רַבָּה,Rabbah,rabá
295636,Amo,1,14,וְ,וְ,and,y
295637,Amo,1,14,אָכְלָ֖ה,אכל,eat,comer
295638,Amo,1,14,אַרְמְנֹותֶ֑יהָ,אַרְמֹון,dwelling tower,torre de habitación
295639,Amo,1,14,בִּ,בְּ,in,en
295640,Amo,1,14,תְרוּעָה֙,תְּרוּעָה,shouting,gritos
295641,Amo,1,14,בְּ,בְּ,in,en
295642,Amo,1,14,יֹ֣ום,יֹום,day,día
295643,Amo,1,14,מִלְחָמָ֔ה,מִלְחָמָה,war,guerra
295644,Amo,1,14,בְּ,בְּ,in,en
295645,Amo,1,14,סַ֖עַר,סַעַר,storm,tormenta
295646,Amo,1,14,בְּ,בְּ,in,en
295647,Amo,1,14,יֹ֥ום,יֹום,day,día
295648,Amo,1,14,סוּפָֽה׃,סוּפָה,storm,tormenta
295649,Amo,1,15,וְ,וְ,and,y
295650,Amo,1,15,הָלַ֥ךְ,הלך,walk,caminar
295651,Amo,1,15,מַלְכָּ֖ם,מֶלֶךְ,king,Rey
295652,Amo,1,15,בַּ,בְּ,in,en
295653,Amo,1,15,,הַ,the,el
295654,Amo,1,15,גֹּולָ֑ה,גֹּולָה,exile,exilio
295655,Amo,1,15,ה֧וּא,הוּא,he,él
295656,Amo,1,15,וְ,וְ,and,y
295657,Amo,1,15,שָׂרָ֛יו,שַׂר,chief,jefe
295658,Amo,1,15,יַחְדָּ֖ו,יַחְדָּו,together,juntos
295659,Amo,1,15,אָמַ֥ר,אמר,say,decir
295660,Amo,1,15,יְהוָֽה׃ פ,יְהוָה,YHWH,YHWH
295661,Amo,2,1,כֹּ֚ה,כֹּה,thus,así
295662,Amo,2,1,אָמַ֣ר,אמר,say,decir
295663,Amo,2,1,יְהוָ֔ה,יְהוָה,YHWH,YHWH
295664,Amo,2,1,עַל־,עַל,upon,sobre
295665,Amo,2,1,שְׁלֹשָׁה֙,שָׁלֹשׁ,three,Tres
295666,Amo,2,1,פִּשְׁעֵ֣י,פֶּשַׁע,rebellion,rebelión
295667,Amo,2,1,מֹואָ֔ב,מֹואָב,Moab,Moab
295668,Amo,2,1,וְ,וְ,and,y
295669,Amo,2,1,עַל־,עַל,upon,sobre
295670,Amo,2,1,אַרְבָּעָ֖ה,אַרְבַּע,four,las cuatro
295671,Amo,2,1,לֹ֣א,לֹא,not,no
295672,Amo,2,1,אֲשִׁיבֶ֑נּוּ,שׁוב,return,regreso
295673,Amo,2,1,עַל־,עַל,upon,sobre
295674,Amo,2,1,שָׂרְפֹ֛ו,שׂרף,burn,quemar
295675,Amo,2,1,עַצְמֹ֥ות,עֶצֶם,bone,hueso
295676,Amo,2,1,מֶֽלֶךְ־,מֶלֶךְ,king,Rey
295677,Amo,2,1,אֱדֹ֖ום,אֱדֹום,Edom,Edom
295678,Amo,2,1,לַ,לְ,to,a
295679,Amo,2,1,,הַ,the,el
295680,Amo,2,1,שִּֽׂיד׃,שִׂיד,lime,Lima
295681,Amo,2,2,וְ,וְ,and,y
295682,Amo,2,2,שִׁלַּחְתִּי־,שׁלח,send,enviar
295683,Amo,2,2,אֵ֣שׁ,אֵשׁ,fire,fuego
295684,Amo,2,2,בְּ,בְּ,in,en
295685,Amo,2,2,מֹואָ֔ב,מֹואָב,Moab,Moab
295686,Amo,2,2,וְ,וְ,and,y
295687,Amo,2,2,אָכְלָ֖ה,אכל,eat,comer
295688,Amo,2,2,אַרְמְנֹ֣ות,אַרְמֹון,dwelling tower,torre de habitación
295689,Amo,2,2,הַ,הַ,the,el
295690,Amo,2,2,קְּרִיֹּ֑ות,קְרִיֹּות,Kerioth,Queriot
295691,Amo,2,2,וּ,וְ,and,y
295692,Amo,2,2,מֵ֤ת,מות,die,morir
295693,Amo,2,2,בְּ,בְּ,in,en
295694,Amo,2,2,שָׁאֹון֙,שָׁאֹון,roar,rugido
295695,Amo,2,2,מֹואָ֔ב,מֹואָב,Moab,Moab
295696,Amo,2,2,בִּ,בְּ,in,en
295697,Amo,2,2,תְרוּעָ֖ה,תְּרוּעָה,shouting,gritos
295698,Amo,2,2,בְּ,בְּ,in,en
295699,Amo,2,2,קֹ֥ול,קֹול,sound,sonar
295700,Amo,2,2,שֹׁופָֽר׃,שֹׁופָר,horn,cuerno
295701,Amo,2,3,וְ,וְ,and,y
295702,Amo,2,3,הִכְרַתִּ֥י,כרת,cut,cortar
295703,Amo,2,3,שֹׁופֵ֖ט,שׁפט,judge,juez
295704,Amo,2,3,מִ,מִן,from,de
295705,Amo,2,3,קִּרְבָּ֑הּ,קֶרֶב,interior,interior
295706,Amo,2,3,וְ,וְ,and,y
295707,Amo,2,3,כָל־,כֹּל,whole,todo
295708,Amo,2,3,שָׂרֶ֛יהָ,שַׂר,chief,jefe
295709,Amo,2,3,אֶהֱרֹ֥וג,הרג,kill,matar
295710,Amo,2,3,עִמֹּ֖ו,עִם,with,con
295711,Amo,2,3,אָמַ֥ר,אמר,say,decir
295712,Amo,2,3,יְהוָֽה׃ פ,יְהוָה,YHWH,YHWH
295713,Amo,2,4,כֹּ֚ה,כֹּה,thus,así
295714,Amo,2,4,אָמַ֣ר,אמר,say,decir
295715,Amo,2,4,יְהוָ֔ה,יְהוָה,YHWH,YHWH
295716,Amo,2,4,עַל־,עַל,upon,sobre
295717,Amo,2,4,שְׁלֹשָׁה֙,שָׁלֹשׁ,three,Tres
295718,Amo,2,4,פִּשְׁעֵ֣י,פֶּשַׁע,rebellion,rebelión
295719,Amo,2,4,יְהוּדָ֔ה,יְהוּדָה,Judah,Judá
295720,Amo,2,4,וְ,וְ,and,y
295721,Amo,2,4,עַל־,עַל,upon,sobre
295722,Amo,2,4,אַרְבָּעָ֖ה,אַרְבַּע,four,las cuatro
295723,Amo,2,4,לֹ֣א,לֹא,not,no
295724,Amo,2,4,אֲשִׁיבֶ֑נּוּ,שׁוב,return,regreso
295725,Amo,2,4,עַֽל־,עַל,upon,sobre
295726,Amo,2,4,מָאֳסָ֞ם,מאס,retract,retraer
295727,Amo,2,4,אֶת־,אֵת,[object marker],[Marcador de objeto]
295728,Amo,2,4,תֹּורַ֣ת,תֹּורָה,instruction,instrucción
295729,Amo,2,4,יְהוָ֗ה,יְהוָה,YHWH,YHWH
295730,Amo,2,4,וְ,וְ,and,y
295731,Amo,2,4,חֻקָּיו֙,חֹק,portion,parte
295732,Amo,2,4,לֹ֣א,לֹא,not,no
295733,Amo,2,4,שָׁמָ֔רוּ,שׁמר,keep,mantener
295734,Amo,2,4,וַ,וְ,and,y
295735,Amo,2,4,יַּתְעוּם֙,תעה,err,errar
295736,Amo,2,4,כִּזְבֵיהֶ֔ם,כָּזָב,lie,mentira
295737,Amo,2,4,אֲשֶׁר־,אֲשֶׁר,[relative],[relativo]
295738,Amo,2,4,הָלְכ֥וּ,הלך,walk,caminar
295739,Amo,2,4,אֲבֹותָ֖ם,אָב,father,padre
295740,Amo,2,4,אַחֲרֵיהֶֽם׃,אַחַר,after,después
295741,Amo,2,5,וְ,וְ,and,y
295742,Amo,2,5,שִׁלַּ֥חְתִּי,שׁלח,send,enviar
295743,Amo,2,5,אֵ֖שׁ,אֵשׁ,fire,fuego
295744,Amo,2,5,בִּֽ,בְּ,in,en
295745,Amo,2,5,יהוּדָ֑ה,יְהוּדָה,Judah,Judá
295746,Amo,2,5,וְ,וְ,and,y
295747,Amo,2,5,אָכְלָ֖ה,אכל,eat,comer
295748,Amo,2,5,אַרְמְנֹ֥ות,אַרְמֹון,dwelling tower,torre de habitación
295749,Amo,2,5,יְרוּשָׁלִָֽם׃ פ,יְרוּשָׁלִַם,Jerusalem,Jerusalén
295750,Amo,2,6,כֹּ֚ה,כֹּה,thus,así
295751,Amo,2,6,אָמַ֣ר,אמר,say,decir
295752,Amo,2,6,יְהוָ֔ה,יְהוָה,YHWH,YHWH
295753,Amo,2,6,עַל־,עַל,upon,sobre
295754,Amo,2,6,שְׁלֹשָׁה֙,שָׁלֹשׁ,three,Tres
295755,Amo,2,6,פִּשְׁעֵ֣י,פֶּשַׁע,rebellion,rebelión
295756,Amo,2,6,יִשְׂרָאֵ֔ל,יִשְׂרָאֵל,Israel,Israel
295757,Amo,2,6,וְ,וְ,and,y
295758,Amo,2,6,עַל־,עַל,upon,sobre
295759,Amo,2,6,אַרְבָּעָ֖ה,אַרְבַּע,four,las cuatro
295760,Amo,2,6,לֹ֣א,לֹא,not,no
295761,Amo,2,6,אֲשִׁיבֶ֑נּוּ,שׁוב,return,regreso
295762,Amo,2,6,עַל־,עַל,upon,sobre
295763,Amo,2,6,מִכְרָ֤ם,מכר,sell,vender
295764,Amo,2,6,בַּ,בְּ,in,en
295765,Amo,2,6,,הַ,the,el
295766,Amo,2,6,כֶּ֨סֶף֙,כֶּסֶף,silver,plata
295767,Amo,2,6,צַדִּ֔יק,צַדִּיק,just,sólo
295768,Amo,2,6,וְ,וְ,and,y
295769,Amo,2,6,אֶבְיֹ֖ון,אֶבְיֹון,poor,pobre
295770,Amo,2,6,בַּ,בְּ,in,en
295771,Amo,2,6,עֲב֥וּר,עֲבוּר,way,camino
295772,Amo,2,6,נַעֲלָֽיִם׃,נַעַל,sandal,sandalia
295773,Amo,2,7,הַ,הַ,the,el
295774,Amo,2,7,שֹּׁאֲפִ֤ים,שׁאף,gasp,jadear
295775,Amo,2,7,עַל־,עַל,upon,sobre
295776,Amo,2,7,עֲפַר־,עָפָר,dust,polvo
295777,Amo,2,7,אֶ֨רֶץ֙,אֶרֶץ,earth,tierra
295778,Amo,2,7,בְּ,בְּ,in,en
295779,Amo,2,7,רֹ֣אשׁ,רֹאשׁ,head,cabeza
295780,Amo,2,7,דַּלִּ֔ים,דַּל,poor,pobre
295781,Amo,2,7,וְ,וְ,and,y
295782,Amo,2,7,דֶ֥רֶךְ,דֶּרֶךְ,way,camino
295783,Amo,2,7,עֲנָוִ֖ים,עָנָו,humble,humilde
295784,Amo,2,7,יַטּ֑וּ,נטה,extend,ampliar
295785,Amo,2,7,וְ,וְ,and,y
295786,Amo,2,7,אִ֣ישׁ,אִישׁ,man,hombre
295787,Amo,2,7,וְ,וְ,and,y
295788,Amo,2,7,אָבִ֗יו,אָב,father,padre
295789,Amo,2,7,יֵֽלְכוּ֙,הלך,walk,caminar
