word_ID,Book,ch_KJV,v_KJV,manuscript,lex_Hebrew,gloss_Eng,gloss_SPA
303224,Sof,1,8,יֹום֙,יֹום,day,día
303225,Sof,1,8,זֶ֣בַח,זֶבַח,sacrifice,sacrificio
303226,Sof,1,8,יְהוָ֔ה,יְהוָה,YHWH,YHWH
303227,Sof,1,8,וּ,וְ,and,y
303228,Sof,1,8,פָקַדְתִּ֥י,פקד,miss,perder
303229,Sof,1,8,עַל־,עַל,upon,sobre
303230,Sof,1,8,הַ,הַ,the,el
303231,Sof,1,8,שָּׂרִ֖ים,שַׂר,chief,jefe
303232,Sof,1,8,וְ,וְ,and,y
303233,Sof,1,8,עַל־,עַל,upon,sobre
303234,Sof,1,8,בְּנֵ֣י,בֵּן,son,hijo
303235,Sof,1,8,הַ,הַ,the,el
303236,Sof,1,8,מֶּ֑לֶךְ,מֶלֶךְ,king,Rey
303237,Sof,1,8,וְ,וְ,and,y
303238,Sof,1,8,עַ֥ל,עַל,upon,sobre
303239,Sof,1,8,כָּל־,כֹּל,whole,todo
303240,Sof,1,8,הַ,הַ,the,el
303241,Sof,1,8,לֹּבְשִׁ֖ים,לבשׁ,cloth,paño
303242,Sof,1,8,מַלְבּ֥וּשׁ,מַלְבּוּשׁ,garment,prenda
303243,Sof,1,8,נָכְרִֽי׃,נָכְרִי,foreign,exterior
303244,Sof,1,9,וּ,וְ,and,y
303245,Sof,1,9,פָקַדְתִּ֗י,פקד,miss,perder
303246,Sof,1,9,עַ֧ל,עַל,upon,sobre
303247,Sof,1,9,כָּל־,כֹּל,whole,todo
303248,Sof,1,9,הַ,הַ,the,el
303249,Sof,1,9,דֹּולֵ֛ג,דלג,ascend,ascender
303250,Sof,1,9,עַל־,עַל,upon,sobre
303251,Sof,1,9,הַ,הַ,the,el
303252,Sof,1,9,מִּפְתָּ֖ן,מִפְתָּן,podium,podio
303253,Sof,1,9,בַּ,בְּ,in,en
303254,Sof,1,9,,הַ,the,el
303255,Sof,1,9,יֹּ֣ום,יֹום,day,día
303256,Sof,1,9,הַ,הַ,the,el
303257,Sof,1,9,ה֑וּא,הוּא,he,él
303258,Sof,1,9,הַֽ,הַ,the,el
303259,Sof,1,9,מְמַלְאִ֛ים,מלא,be full,estar lleno
303260,Sof,1,9,בֵּ֥ית,בַּיִת,house,casa
303261,Sof,1,9,אֲדֹנֵיהֶ֖ם,אָדֹון,lord,señor
303262,Sof,1,9,חָמָ֥ס,חָמָס,violence,violencia
303263,Sof,1,9,וּ,וְ,and,y
303264,Sof,1,9,מִרְמָֽה׃ ס,מִרְמָה,deceit,engaño
303265,Sof,1,10,וְ,וְ,and,y
303266,Sof,1,10,הָיָה֩,היה,be,ser
303267,Sof,1,10,בַ,בְּ,in,en
303268,Sof,1,10,,הַ,the,el
303269,Sof,1,10,יֹּ֨ום,יֹום,day,día
303270,Sof,1,10,הַ,הַ,the,el
303271,Sof,1,10,ה֜וּא,הוּא,he,él
303272,Sof,1,10,נְאֻם־,נְאֻם,speech,habla
303273,Sof,1,10,יְהוָ֗ה,יְהוָה,YHWH,YHWH
303274,Sof,1,10,קֹ֤ול,קֹול,sound,sonar
303275,Sof,1,10,צְעָקָה֙,צְעָקָה,cry,llorar
303276,Sof,1,10,מִ,מִן,from,de
303277,Sof,1,10,שַּׁ֣עַר,שַׁעַר,gate,portón
303278,Sof,1,10,הַ,הַ,the,el
303279,Sof,1,10,דָּגִ֔ים,דָּג,fish,pescado
303280,Sof,1,10,וִֽ,וְ,and,y
303281,Sof,1,10,ילָלָ֖ה,יְלָלָה,howling,clamoroso
303282,Sof,1,10,מִן־,מִן,from,de
303283,Sof,1,10,הַ,הַ,the,el
303284,Sof,1,10,מִּשְׁנֶ֑ה,מִשְׁנֶה,second,segundo
303285,Sof,1,10,וְ,וְ,and,y
303286,Sof,1,10,שֶׁ֥בֶר,שֶׁבֶר,breaking,rotura
303287,Sof,1,10,גָּדֹ֖ול,גָּדֹול,great,estupendo
303288,Sof,1,10,מֵ,מִן,from,de
303289,Sof,1,10,הַ,הַ,the,el
303290,Sof,1,10,גְּבָעֹֽות׃,גִּבְעָה,hill,colina
303291,Sof,1,11,הֵילִ֖ילוּ,ילל,howl,aullido
303292,Sof,1,11,יֹשְׁבֵ֣י,ישׁב,sit,sentar
303293,Sof,1,11,הַ,הַ,the,el
303294,Sof,1,11,מַּכְתֵּ֑שׁ,מַכְתֵּשׁ,grinder,amoladora
303295,Sof,1,11,כִּ֤י,כִּי,that,ese
303296,Sof,1,11,נִדְמָה֙,דמה,be silent,callar
303297,Sof,1,11,כָּל־,כֹּל,whole,todo
303298,Sof,1,11,עַ֣ם,עַם,people,gente
303299,Sof,1,11,כְּנַ֔עַן,כְּנַעַן,Canaan,Canaán
303300,Sof,1,11,נִכְרְת֖וּ,כרת,cut,cortar
303301,Sof,1,11,כָּל־,כֹּל,whole,todo
303302,Sof,1,11,נְטִ֥ילֵי,נָטִיל,weighing,peso
303303,Sof,1,11,כָֽסֶף׃,כֶּסֶף,silver,plata
303304,Sof,1,12,וְ,וְ,and,y
303305,Sof,1,12,הָיָה֙,היה,be,ser
303306,Sof,1,12,בָּ,בְּ,in,en
303307,Sof,1,12,,הַ,the,el
303308,Sof,1,12,עֵ֣ת,עֵת,time,hora
303309,Sof,1,12,הַ,הַ,the,el
303310,Sof,1,12,הִ֔יא,הִיא,she,ella
303311,Sof,1,12,אֲחַפֵּ֥שׂ,חפשׂ,seAh,Seah
303312,Sof,1,12,אֶת־,אֵת,[object marker],[Marcador de objeto]
303313,Sof,1,12,יְרוּשָׁלִַ֖ם,יְרוּשָׁלִַם,Jerusalem,Jerusalén
303314,Sof,1,12,בַּ,בְּ,in,en
303315,Sof,1,12,,הַ,the,el
303316,Sof,1,12,נֵּרֹ֑ות,נֵר,lamp,lámpara
303317,Sof,1,12,וּ,וְ,and,y
303318,Sof,1,12,פָקַדְתִּ֣י,פקד,miss,perder
303319,Sof,1,12,עַל־,עַל,upon,sobre
303320,Sof,1,12,הָ,הַ,the,el
303321,Sof,1,12,אֲנָשִׁ֗ים,אִישׁ,man,hombre
303322,Sof,1,12,הַ,הַ,the,el
303323,Sof,1,12,קֹּֽפְאִים֙,קפא,condense,condensar
303324,Sof,1,12,עַל־,עַל,upon,sobre
303325,Sof,1,12,שִׁמְרֵיהֶ֔ם,שֶׁמֶר,dregs,heces
303326,Sof,1,12,הָ,הַ,the,el
303327,Sof,1,12,אֹֽמְרִים֙,אמר,say,decir
303328,Sof,1,12,בִּ,בְּ,in,en
303329,Sof,1,12,לְבָבָ֔ם,לֵבָב,heart,corazón
303330,Sof,1,12,לֹֽא־,לֹא,not,no
303331,Sof,1,12,יֵיטִ֥יב,יטב,be good,sé bueno
303332,Sof,1,12,יְהוָ֖ה,יְהוָה,YHWH,YHWH
303333,Sof,1,12,וְ,וְ,and,y
303334,Sof,1,12,לֹ֥א,לֹא,not,no
303335,Sof,1,12,יָרֵֽעַ׃,רעע,be evil,ser malo
303336,Sof,1,13,וְ,וְ,and,y
303337,Sof,1,13,הָיָ֤ה,היה,be,ser
303338,Sof,1,13,חֵילָם֙,חַיִל,power,poder
303339,Sof,1,13,לִ,לְ,to,a
303340,Sof,1,13,מְשִׁסָּ֔ה,מְשִׁסָּה,plunder,saquear
303341,Sof,1,13,וּ,וְ,and,y
303342,Sof,1,13,בָתֵּיהֶ֖ם,בַּיִת,house,casa
303343,Sof,1,13,לִ,לְ,to,a
303344,Sof,1,13,שְׁמָמָ֑ה,שְׁמָמָה,desolation,soledad
303345,Sof,1,13,וּ,וְ,and,y
303346,Sof,1,13,בָנ֤וּ,בנה,build,construir
303347,Sof,1,13,בָתִּים֙,בַּיִת,house,casa
303348,Sof,1,13,וְ,וְ,and,y
303349,Sof,1,13,לֹ֣א,לֹא,not,no
303350,Sof,1,13,יֵשֵׁ֔בוּ,ישׁב,sit,sentar
303351,Sof,1,13,וְ,וְ,and,y
303352,Sof,1,13,נָטְע֣וּ,נטע,plant,planta
303353,Sof,1,13,כְרָמִ֔ים,כֶּרֶם,vineyard,viñedo
303354,Sof,1,13,וְ,וְ,and,y
303355,Sof,1,13,לֹ֥א,לֹא,not,no
303356,Sof,1,13,יִשְׁתּ֖וּ,שׁתה,drink,beber
303357,Sof,1,13,אֶת־,אֵת,[object marker],[Marcador de objeto]
303358,Sof,1,13,יֵינָֽם׃,יַיִן,wine,vino
303359,Sof,1,14,קָרֹ֤וב,קָרֹוב,near,cerca
303360,Sof,1,14,יֹום־,יֹום,day,día
303361,Sof,1,14,יְהוָה֙,יְהוָה,YHWH,YHWH
303362,Sof,1,14,הַ,הַ,the,el
303363,Sof,1,14,גָּדֹ֔ול,גָּדֹול,great,estupendo
303364,Sof,1,14,קָרֹ֖וב,קרב,approach,enfoque
303365,Sof,1,14,וּ,וְ,and,y
303366,Sof,1,14,מַהֵ֣ר,מהר,hasten,acelerar
303367,Sof,1,14,מְאֹ֑ד,מְאֹד,might,podría
303368,Sof,1,14,קֹ֚ול,קֹול,sound,sonar
303369,Sof,1,14,יֹ֣ום,יֹום,day,día
303370,Sof,1,14,יְהוָ֔ה,יְהוָה,YHWH,YHWH
303371,Sof,1,14,מַ֥ר,מַר,bitter,amargo
303372,Sof,1,14,צֹרֵ֖חַ,צרח,cry,llorar
303373,Sof,1,14,שָׁ֥ם,שָׁם,there,ahí
303374,Sof,1,14,גִּבֹּֽור׃,גִּבֹּור,vigorous,vigoroso
303375,Sof,1,15,יֹ֥ום,יֹום,day,día
303376,Sof,1,15,עֶבְרָ֖ה,עֶבְרָה,anger,enfado
303377,Sof,1,15,הַ,הַ,the,el
303378,Sof,1,15,יֹּ֣ום,יֹום,day,día
303379,Sof,1,15,הַ,הַ,the,el
303380,Sof,1,15,ה֑וּא,הוּא,he,él
303381,Sof,1,15,יֹ֧ום,יֹום,day,día
303382,Sof,1,15,צָרָ֣ה,צָרָה,distress,angustia
303383,Sof,1,15,וּ,וְ,and,y
303384,Sof,1,15,מְצוּקָ֗ה,מְצוּקָה,stress,estrés
303385,Sof,1,15,יֹ֤ום,יֹום,day,día
303386,Sof,1,15,שֹׁאָה֙,שֹׁואָה,trouble,problema
303387,Sof,1,15,וּ,וְ,and,y
303388,Sof,1,15,מְשֹׁואָ֔ה,מְשֹׁואָה,desolation,soledad
303389,Sof,1,15,יֹ֥ום,יֹום,day,día
303390,Sof,1,15,חֹ֨שֶׁךְ֙,חֹשֶׁךְ,darkness,oscuridad
303391,Sof,1,15,וַ,וְ,and,y
303392,Sof,1,15,אֲפֵלָ֔ה,אֲפֵלָה,darkness,oscuridad
303393,Sof,1,15,יֹ֥ום,יֹום,day,día
303394,Sof,1,15,עָנָ֖ן,עָנָן,cloud,nube
303395,Sof,1,15,וַ,וְ,and,y
303396,Sof,1,15,עֲרָפֶֽל׃,עֲרָפֶל,darkness,oscuridad
303397,Sof,1,16,יֹ֥ום,יֹום,day,día
303398,Sof,1,16,שֹׁופָ֖ר,שֹׁופָר,horn,cuerno
303399,Sof,1,16,וּ,וְ,and,y
303400,Sof,1,16,תְרוּעָ֑ה,תְּרוּעָה,shouting,gritos
303401,Sof,1,16,עַ֚ל,עַל,upon,sobre
303402,Sof,1,16,הֶ,הַ,the,el
303403,Sof,1,16,עָרִ֣ים,עִיר,town,pueblo
303404,Sof,1,16,הַ,הַ,the,el
303405,Sof,1,16,בְּצֻרֹ֔ות,בָּצוּר,fortified,fortificado
303406,Sof,1,16,וְ,וְ,and,y
303407,Sof,1,16,עַ֖ל,עַל,upon,sobre
303408,Sof,1,16,הַ,הַ,the,el
303409,Sof,1,16,פִּנֹּ֥ות,פִּנָּה,corner,esquina
303410,Sof,1,16,הַ,הַ,the,el
303411,Sof,1,16,גְּבֹהֹֽות׃,גָּבֹהַּ,high,alto
303412,Sof,1,17,וַ,וְ,and,y
303413,Sof,1,17,הֲצֵרֹ֣תִי,צרר,wrap,envolver
303414,Sof,1,17,לָ,לְ,to,a
303415,Sof,1,17,,הַ,the,el
303416,Sof,1,17,אָדָ֗ם,אָדָם,human,humano
303417,Sof,1,17,וְ,וְ,and,y
303418,Sof,1,17,הָֽלְכוּ֙,הלך,walk,caminar
303419,Sof,1,17,כַּֽ,כְּ,as,como
303420,Sof,1,17,,הַ,the,el
303421,Sof,1,17,עִוְרִ֔ים,עִוֵּר,blind,ciego
303422,Sof,1,17,כִּ֥י,כִּי,that,ese
303423,Sof,1,17,לַֽ,לְ,to,a
303424,Sof,1,17,יהוָ֖ה,יְהוָה,YHWH,YHWH
303425,Sof,1,17,חָטָ֑אוּ,חטא,miss,perder
303426,Sof,1,17,וְ,וְ,and,y
303427,Sof,1,17,שֻׁפַּ֤ךְ,שׁפך,pour,verter
303428,Sof,1,17,דָּמָם֙,דָּם,blood,sangre
303429,Sof,1,17,כֶּֽ,כְּ,as,como
303430,Sof,1,17,,הַ,the,el
303431,Sof,1,17,עָפָ֔ר,עָפָר,dust,polvo
303432,Sof,1,17,וּ,וְ,and,y
303433,Sof,1,17,לְחֻמָ֖ם,לְחוּם,[uncertain],[incierto]
303434,Sof,1,17,כַּ,כְּ,as,como
303435,Sof,1,17,,הַ,the,el
303436,Sof,1,17,גְּלָלִֽים׃,גָּלָל,dung,estiércol
303437,Sof,1,18,גַּם־,גַּם,even,incluso
303438,Sof,1,18,כַּסְפָּ֨ם,כֶּסֶף,silver,plata
303439,Sof,1,18,גַּם־,גַּם,even,incluso
303440,Sof,1,18,זְהָבָ֜ם,זָהָב,gold,oro
303441,Sof,1,18,לֹֽא־,לֹא,not,no
303442,Sof,1,18,יוּכַ֣ל,יכל,be able,ser capaz
303443,Sof,1,18,לְ,לְ,to,a
303444,Sof,1,18,הַצִּילָ֗ם,נצל,deliver,entregar
303445,Sof,1,18,בְּ,בְּ,in,en
303446,Sof,1,18,יֹום֙,יֹום,day,día
303447,Sof,1,18,עֶבְרַ֣ת,עֶבְרָה,anger,enfado
303448,Sof,1,18,יְהוָ֔ה,יְהוָה,YHWH,YHWH
303449,Sof,1,18,וּ,וְ,and,y
303450,Sof,1,18,בְ,בְּ,in,en
303451,Sof,1,18,אֵשׁ֙,אֵשׁ,fire,fuego
303452,Sof,1,18,קִנְאָתֹ֔ו,קִנְאָה,jealousy,celos
303453,Sof,1,18,תֵּאָכֵ֖ל,אכל,eat,comer
303454,Sof,1,18,כָּל־,כֹּל,whole,todo
303455,Sof,1,18,הָ,הַ,the,el
303456,Sof,1,18,אָ֑רֶץ,אֶרֶץ,earth,tierra
303457,Sof,1,18,כִּֽי־,כִּי,that,ese
303458,Sof,1,18,כָלָ֤ה,כָּלָה,destruction,destrucción
303459,Sof,1,18,אַךְ־,אַךְ,only,solamente
303460,Sof,1,18,נִבְהָלָה֙,בהל,disturb,molestar
303461,Sof,1,18,יַֽעֲשֶׂ֔ה,עשׂה,make,hacer
303462,Sof,1,18,אֵ֥ת,אֵת,[object marker],[Marcador de objeto]
303463,Sof,1,18,כָּל־,כֹּל,whole,todo
303464,Sof,1,18,יֹשְׁבֵ֖י,ישׁב,sit,sentar
303465,Sof,1,18,הָ,הַ,the,el
303466,Sof,1,18,אָֽרֶץ׃ ס,אֶרֶץ,earth,tierra
303467,Sof,2,1,הִֽתְקֹושְׁשׁ֖וּ,קשׁשׁ,collect,recoger
303468,Sof,2,1,וָ,וְ,and,y
303469,Sof,2,1,קֹ֑ושּׁוּ,קשׁשׁ,collect,recoger
303470,Sof,2,1,הַ,הַ,the,el
303471,Sof,2,1,גֹּ֖וי,גֹּוי,people,gente
303472,Sof,2,1,לֹ֥א,לֹא,not,no
303473,Sof,2,1,נִכְסָֽף׃,כסף,long,largo
303474,Sof,2,2,בְּ,בְּ,in,en
303475,Sof,2,2,טֶ֨רֶם֙,טֶרֶם,beginning,comenzando
303476,Sof,2,2,לֶ֣דֶת,ילד,bear,oso
303477,Sof,2,2,חֹ֔ק,חֹק,portion,parte
303478,Sof,2,2,כְּ,כְּ,as,como
303479,Sof,2,2,מֹ֖ץ,מֹץ,chaff,paja
303480,Sof,2,2,עָ֣בַר,עבר,pass,pasar
303481,Sof,2,2,יֹ֑ום,יֹום,day,día
303482,Sof,2,2,בְּ,בְּ,in,en
303483,Sof,2,2,טֶ֣רֶם׀,טֶרֶם,beginning,comenzando
303484,Sof,2,2,לֹא־,לֹא,not,no
303485,Sof,2,2,יָבֹ֣וא,בוא,come,ven
303486,Sof,2,2,עֲלֵיכֶ֗ם,עַל,upon,sobre
303487,Sof,2,2,חֲרֹון֙,חָרֹון,anger,enfado
303488,Sof,2,2,אַף־,אַף,nose,nariz
303489,Sof,2,2,יְהוָ֔ה,יְהוָה,YHWH,YHWH
303490,Sof,2,2,בְּ,בְּ,in,en
303491,Sof,2,2,טֶ֨רֶם֙,טֶרֶם,beginning,comenzando
303492,Sof,2,2,לֹא־,לֹא,not,no
303493,Sof,2,2,יָבֹ֣וא,בוא,come,ven
303494,Sof,2,2,עֲלֵיכֶ֔ם,עַל,upon,sobre
303495,Sof,2,2,יֹ֖ום,יֹום,day,día
303496,Sof,2,2,אַף־,אַף,nose,nariz
303497,Sof,2,2,יְהוָֽה׃,יְהוָה,YHWH,YHWH
303498,Sof,2,3,בַּקְּשׁ֤וּ,בקשׁ,seek,buscar
303499,Sof,2,3,אֶת־,אֵת,[object marker],[Marcador de objeto]
303500,Sof,2,3,יְהוָה֙,יְהוָה,YHWH,YHWH
303501,Sof,2,3,כָּל־,כֹּל,whole,todo
303502,Sof,2,3,עַנְוֵ֣י,עָנָו,humble,humilde
303503,Sof,2,3,הָ,הַ,the,el
303504,Sof,2,3,אָ֔רֶץ,אֶרֶץ,earth,tierra
303505,Sof,2,3,אֲשֶׁ֥ר,אֲשֶׁר,[relative],[relativo]
303506,Sof,2,3,מִשְׁפָּטֹ֖ו,מִשְׁפָּט,justice,justicia
303507,Sof,2,3,פָּעָ֑לוּ,פעל,make,hacer
303508,Sof,2,3,בַּקְּשׁוּ־,בקשׁ,seek,buscar
303509,Sof,2,3,צֶ֨דֶק֙,צֶדֶק,justice,justicia
